Cruise,Station,dec.yr,Depth,Temp,Sal,SigmaT,Delta-D
AC266,62,1978.729,50,11.189,30.601,23.366,0.301416
AC266,62,1978.729,75,8.244,31.656,24.659,0.399716
AC266,62,1978.729,100,6.795,32.102,25.208,0.475135
AC266,62,1978.729,150,5.472,32.712,25.85,0.599286
AC266,62,1978.729,200,5.1,33.134,26.226,0.696401
AC266,62,1978.729,250,5.012,33.222,26.305,0.785868
SU8,2,1979.107,0,4.15,31.469,24.964,0
SU8,2,1979.107,10,4.16,31.44,24.94,0.030203
SU8,2,1979.107,20,4.15,31.48,24.973,0.060371
SU8,2,1979.107,30,4.17,31.484,24.974,0.090382
SU8,2,1979.107,50,4.19,31.477,24.966,0.150481
SU8,2,1979.107,75,4.27,31.445,24.933,0.226119
SU8,2,1979.107,100,4.29,31.452,24.937,0.302145
SU8,2,1979.107,150,5.59,32.182,25.375,0.44393
SU8,2,1979.107,200,5.77,32.607,25.69,0.56818
SU8,2,1979.107,250,5.88,32.908,25.915,0.679943
AC271,2,1979.117,0,3.985,31.499,25.045,0
AC271,2,1979.117,10,3.999,31.511,25.053,0.029237
AC271,2,1979.117,20,4.009,31.512,25.053,0.058484
AC271,2,1979.117,30,4.004,31.514,25.055,0.08772
AC271,2,1979.117,50,4.004,31.513,25.055,0.146204
AC271,2,1979.117,75,4.019,31.513,25.053,0.21931
AC271,2,1979.117,100,4.362,31.663,25.139,0.292151
AC271,2,1979.117,150,4.733,32.029,25.392,0.427847
AC271,2,1979.117,200,5.703,32.563,25.706,0.552612
AC271,2,1979.117,250,5.819,32.998,26.035,0.65926
AC271,33,1979.131,0,3.74,31.505,25.072,0
AC271,33,1979.131,10,3.739,31.505,25.073,0.029069
AC271,33,1979.131,20,3.748,31.51,25.076,0.058112
AC271,33,1979.131,30,3.745,31.514,25.079,0.087098
AC271,33,1979.131,50,3.726,31.531,25.094,0.144904
AC271,33,1979.131,75,3.681,31.59,25.146,0.216407
AC271,33,1979.131,100,4.23,31.665,25.153,0.286856
AC271,33,1979.131,150,5.167,31.897,25.241,0.42532
AC271,33,1979.131,200,5.753,32.498,25.648,0.551843
AC271,33,1979.131,250,5.816,32.901,25.959,0.661757
AC274,2,1979.254,0,3.758,31.434,25.014,0
AC274,2,1979.254,10,3.635,31.414,25.01,0.029637
AC274,2,1979.254,20,3.63,31.477,25.06,0.058921
AC274,2,1979.254,30,3.671,31.493,25.069,0.088038
AC274,2,1979.254,50,3.792,31.672,25.201,0.145346
AC274,2,1979.254,75,3.867,31.899,25.374,0.21265
AC274,2,1979.254,100,3.635,32.023,25.493,0.277186
AC274,2,1979.254,150,4.099,32.146,25.548,0.401731
AC274,2,1979.254,200,4.323,32.23,25.593,0.52369
AC274,2,1979.254,250,4.61,32.338,25.648,0.643888
AC274,58,1979.270,0,4.014,31.62,25.139,0
AC274,58,1979.270,10,4.001,31.688,25.194,0.028215
AC274,58,1979.270,20,3.958,31.74,25.239,0.055835
AC274,58,1979.270,30,3.968,31.752,25.247,0.083248
AC274,58,1979.270,50,3.935,31.802,25.291,0.137758
AC274,58,1979.270,75,3.934,31.817,25.303,0.20513
AC274,58,1979.270,100,3.914,31.835,25.318,0.272254
AC274,58,1979.270,150,3.841,32.021,25.473,0.404125
AC274,58,1979.270,200,4.27,32.181,25.559,0.528564
AC274,58,1979.270,250,4.469,32.289,25.625,0.649544
AC277,1,1979.357,0,6.74,29.928,23.506,0
AC277,1,1979.357,10,5.927,31.276,24.665,0.038008
AC277,1,1979.357,20,5.012,31.555,24.987,0.069659
AC277,1,1979.357,30,4.749,31.704,25.132,0.098963
AC277,1,1979.357,50,4.543,31.652,25.112,0.155725
AC277,1,1979.357,75,4.036,31.862,25.329,0.223823
AC277,1,1979.357,100,4.211,31.972,25.399,0.289564
AC277,1,1979.357,150,4.489,32.322,25.649,0.413386
AC277,1,1979.357,200,4.893,32.726,25.926,0.526958
AC277,1,1979.357,250,4.951,32.847,26.015,0.631159
AC277,85,1979.374,0,6.193,31.143,24.529,0
AC277,85,1979.374,10,6.094,31.183,24.572,0.034035
AC277,85,1979.374,20,5.998,31.243,24.631,0.067432
AC277,85,1979.374,30,5.768,31.354,24.744,0.10009
AC277,85,1979.374,50,5.609,31.617,24.971,0.161684
AC277,85,1979.374,75,4.629,31.768,25.195,0.234593
AC277,85,1979.374,100,4.079,31.851,25.316,0.303427
AC277,85,1979.374,150,4.407,32.254,25.603,0.429985
AC277,85,1979.374,200,4.93,32.77,25.957,0.541702
AC277,85,1979.374,250,4.972,32.919,26.07,0.64323
AC282,3,1979.559,0,13.15,27.978,20.98,0
AC282,3,1979.559,10,12.839,28.979,21.811,0.067211
AC282,3,1979.559,20,11.33,29.684,22.63,0.122015
AC282,3,1979.559,30,10.132,30.682,23.608,0.167894
AC282,3,1979.559,50,7.273,31.423,24.612,0.243042
AC282,3,1979.559,75,6.54,32.115,25.251,0.319812
AC282,3,1979.559,100,6.393,32.278,25.398,0.387911
AC282,3,1979.559,150,4.98,32.568,25.792,0.510765
AC282,3,1979.559,200,5.151,32.963,26.085,0.613685
AC282,3,1979.559,250,5.282,33.158,26.224,0.708457
AC282,59,1979.569,0,13.717,25.973,19.33,0
AC282,59,1979.569,10,12.299,28.873,21.83,0.070174
AC282,59,1979.569,20,11.728,29.917,22.741,0.125923
AC282,59,1979.569,30,11.318,30.292,23.104,0.17493
AC282,59,1979.569,50,7.541,31.681,24.778,0.253589
AC282,59,1979.569,75,5.881,32.099,25.319,0.325193
AC282,59,1979.569,100,5.58,32.201,25.434,0.390845
AC282,59,1979.569,150,5.14,32.697,25.876,0.509293
AC282,59,1979.569,200,5.248,33.01,26.111,0.610291
AC282,59,1979.569,250,5.284,33.15,26.218,0.704741
AC286,64,1979.689,0,13.34,27.371,20.477,0
AC286,64,1979.689,10,13.496,27.57,20.6,0.072685
AC286,64,1979.689,20,13.495,28.913,21.634,0.139526
AC286,64,1979.689,30,10.925,30.413,23.266,0.192778
AC286,64,1979.689,50,7.323,31.636,24.773,0.270891
AC286,64,1979.689,75,6.27,32.036,25.222,0.344882
AC286,64,1979.689,100,5.839,32.245,25.439,0.412134
AC286,64,1979.689,150,5.438,32.594,25.761,0.534139
AC286,64,1979.689,200,5.227,32.994,26.101,0.637482
AC286,64,1979.689,250,5.301,33.115,26.188,0.732534
AC286,68,1979.693,0,13.701,26.202,19.508,0
AC286,68,1979.693,10,13.47,27.521,20.568,0.076324
AC286,68,1979.693,20,13.17,29.009,21.771,0.142436
AC286,68,1979.693,30,11.521,30.412,23.161,0.195923
AC286,68,1979.693,50,8.398,31.401,24.437,0.276658
AC286,68,1979.693,75,6.062,32.039,25.25,0.353178
AC286,68,1979.693,100,5.777,32.224,25.43,0.419462
AC286,68,1979.693,150,5.525,32.555,25.72,0.541471
AC286,68,1979.693,200,5.193,32.958,26.076,0.647215
AC286,68,1979.693,250,5.304,33.117,26.19,0.742332
HX2,3,1980.443,0,9.055,29.472,22.834,0
HX2,3,1980.443,10,6.697,30.68,24.102,0.04369
HX2,3,1980.443,20,6.759,30.994,24.341,0.080547
HX2,3,1980.443,30,6.539,31.279,24.593,0.115315
HX2,3,1980.443,50,5.388,31.527,24.924,0.179118
HX2,3,1980.443,75,5.382,31.799,25.139,0.252618
HX2,3,1980.443,100,5.667,32.056,25.31,0.321652
HX2,3,1980.443,150,5.533,32.328,25.54,0.450422
HX2,3,1980.443,200,5.733,32.511,25.661,0.571663
HX2,3,1980.443,250,5.69,32.586,25.726,0.688355
HX2,4,1980.444,0,10.032,27.717,21.319,0
HX2,4,1980.444,10,6.722,30.647,24.073,0.04784
HX2,4,1980.444,20,6.672,31.019,24.372,0.084882
HX2,4,1980.444,30,6.658,31.276,24.576,0.119814
HX2,4,1980.444,50,5.454,31.539,24.926,0.184253
HX2,4,1980.444,75,5.308,31.792,25.142,0.257359
HX2,4,1980.444,100,5.235,31.978,25.297,0.32686
HX2,4,1980.444,150,5.509,32.329,25.543,0.456261
HX2,4,1980.444,200,5.713,32.513,25.665,0.57697
HX2,4,1980.444,250,5.701,32.581,25.72,0.69357
HX2,29,1980.448,0,9.128,28.686,22.211,0
HX2,29,1980.448,10,7.04,30.767,24.128,0.044993
HX2,29,1980.448,20,6.097,31.185,24.573,0.080732
HX2,29,1980.448,30,5.682,31.441,24.823,0.113278
HX2,29,1980.448,50,5.352,31.68,25.049,0.17349
HX2,29,1980.448,75,5.403,31.93,25.241,0.244866
HX2,29,1980.448,100,5.522,32.135,25.389,0.311762
HX2,29,1980.448,150,5.508,32.3,25.521,0.439139
HX2,29,1980.448,200,5.723,32.488,25.644,0.560985
HX2,29,1980.448,250,5.715,32.6,25.733,0.677836
HX2,30,1980.448,0,9.129,28.61,22.15,0
HX2,30,1980.448,10,7.111,30.742,24.099,0.044046
HX2,30,1980.448,20,6.157,31.163,24.548,0.080442
HX2,30,1980.448,30,5.47,31.424,24.833,0.113129
HX2,30,1980.448,50,5.305,31.684,25.057,0.173113
HX2,30,1980.448,75,5.392,31.915,25.23,0.244658
HX2,30,1980.448,100,5.517,32.137,25.391,0.31126
HX2,30,1980.448,150,5.545,32.316,25.529,0.438609
HX2,30,1980.448,200,5.708,32.5,25.656,0.560214
HX2,30,1980.448,250,5.717,32.601,25.734,0.67693
HX10,2,1980.864,0,7.668,29.556,23.096,0
HX10,2,1980.864,10,7.698,29.597,23.124,0.047848
HX10,2,1980.864,20,7.793,29.795,23.266,0.094847
HX10,2,1980.864,30,7.843,29.951,23.382,0.140733
HX10,2,1980.864,50,7.924,30.101,23.488,0.229825
HX10,2,1980.864,75,8.104,30.319,23.633,0.338377
HX10,2,1980.864,100,8.69,31.391,24.386,0.437725
HX10,2,1980.864,150,7.994,32.063,25.014,0.601831
HX10,2,1980.864,200,6.118,32.825,25.862,0.725834
HX10,2,1980.864,250,5.736,33.081,26.11,0.828959
HX10,205,1980.891,0,6.51,29.158,22.929,0
HX10,205,1980.891,10,6.627,29.185,22.936,0.049481
HX10,205,1980.891,20,7.273,29.56,23.15,0.097868
HX10,205,1980.891,30,7.396,29.728,23.266,0.144558
HX10,205,1980.891,50,7.887,30.701,23.962,0.230897
HX10,205,1980.891,75,8.417,31.365,24.407,0.32376
HX10,205,1980.891,100,8.37,31.743,24.708,0.408398
HX10,205,1980.891,150,7.94,32.226,25.149,0.561891
HX10,205,1980.891,200,6.338,32.708,25.743,0.689804
HX10,205,1980.891,250,5.909,32.956,25.991,0.798106
HX16,1,1981.563,0,13.717,23.868,17.713,0
HX16,1,1981.563,10,12.327,29.023,21.94,0.09388
HX16,1,1981.563,20,11.21,30.253,23.092,0.147504
HX16,1,1981.563,30,9.945,30.698,23.651,0.193319
HX16,1,1981.563,50,7.346,31.378,24.567,0.268988
HX16,1,1981.563,75,6.083,31.797,25.056,0.34669
HX16,1,1981.563,100,6.393,32.188,25.327,0.416563
HX16,1,1981.563,150,5.978,32.544,25.658,0.543285
HX16,1,1981.563,200,5.792,32.771,25.859,0.654937
HX16,1,1981.563,250,5.774,32.808,25.891,0.763259
HX16,151,1981.638,0,12.341,23.394,17.596,0
HX16,151,1981.638,10,12.167,24.762,18.68,0.098076
HX16,151,1981.638,20,12.246,25.397,19.156,0.185615
HX16,151,1981.638,30,12.504,27.18,20.486,0.26595
HX16,151,1981.638,50,10.309,30.33,23.305,0.379538
HX16,151,1981.638,75,8.106,31.537,24.586,0.473891
HX16,151,1981.638,100,6.669,32.043,25.178,0.550985
HX16,151,1981.638,150,6.266,32.43,25.533,0.685001
HX16,151,1981.638,200,5.813,32.896,25.956,0.796243
HX23,3,1981.863,0,7.394,29.064,22.746,0
HX23,3,1981.863,10,7.422,29.088,22.761,0.05124
HX23,3,1981.863,20,7.61,29.2,22.824,0.101997
HX23,3,1981.863,30,7.947,29.465,22.987,0.152136
HX23,3,1981.863,50,8.66,30.198,23.458,0.245287
HX23,3,1981.863,75,8.789,31.001,24.067,0.34876
HX23,3,1981.863,100,8.804,31.373,24.355,0.443171
HX23,3,1981.863,150,7.658,32.168,25.144,0.608857
HX23,3,1981.863,200,6.616,32.542,25.577,0.741676
HX23,3,1981.863,250,5.815,33.017,26.051,0.849655
HX23,98,1981.872,0,7.234,29.033,22.742,0
HX23,98,1981.872,10,7.414,29.201,22.85,0.051066
HX23,98,1981.872,20,7.502,29.272,22.895,0.101106
HX23,98,1981.872,30,8.102,29.743,23.183,0.149751
HX23,98,1981.872,50,8.356,30.188,23.495,0.240604
HX23,98,1981.872,75,8.809,31.058,24.108,0.343755
HX23,98,1981.872,100,8.982,31.237,24.222,0.438166
HX23,98,1981.872,150,8.149,32.033,24.968,0.610035
HX23,98,1981.872,200,6.248,32.68,25.732,0.743012
HX23,98,1981.872,250,5.775,33.062,26.091,0.846624
HX23,144,1981.876,0,7.062,29.022,22.755,0
HX23,144,1981.876,10,7.085,29.036,22.763,0.051126
HX23,144,1981.876,20,7.193,29.116,22.812,0.102052
HX23,144,1981.876,30,7.785,29.573,23.093,0.150757
HX23,144,1981.876,50,8.802,30.943,24.02,0.240962
HX23,144,1981.876,75,8.903,31.291,24.276,0.335597
HX23,144,1981.876,100,8.693,31.665,24.6,0.424021
HX23,144,1981.876,150,7.586,32.308,25.263,0.578156
HX23,144,1981.876,200,6.338,32.859,25.862,0.699201
HX23,144,1981.876,250,6.036,33.016,26.023,0.804077
HX24,2,1981.880,0,6.853,29.068,22.817,0
HX24,2,1981.880,10,6.989,29.139,22.855,0.050455
HX24,2,1981.880,20,7.211,29.265,22.926,0.100429
HX24,2,1981.880,30,7.652,29.542,23.087,0.149338
HX24,2,1981.880,50,8.764,30.965,24.043,0.234791
HX24,2,1981.880,75,8.871,31.299,24.288,0.328594
HX24,2,1981.880,100,8.686,31.805,24.71,0.416431
HX24,2,1981.880,150,7.233,32.452,25.425,0.563443
HX24,2,1981.880,200,6.228,32.945,25.943,0.676841
HX24,2,1981.880,250,5.945,32.998,26.02,0.780296
HX24,127,1981.890,0,6.646,29.371,23.08,0
HX24,127,1981.890,10,6.689,29.387,23.087,0.048017
HX24,127,1981.890,20,6.739,29.419,23.107,0.095941
HX24,127,1981.890,30,6.934,29.612,23.234,0.143256
HX24,127,1981.890,50,8.807,30.93,24.009,0.231202
HX24,127,1981.890,75,8.929,31.463,24.407,0.323892
HX24,127,1981.890,100,8.51,31.904,24.814,0.407755
HX24,127,1981.890,150,6.928,32.561,25.551,0.550428
HX24,127,1981.890,200,6.252,32.886,25.894,0.664571
HX24,127,1981.890,250,5.974,32.974,25.998,0.769592
HX24,213,1981.897,0,6.724,29.603,23.253,0
HX24,213,1981.897,10,6.717,29.605,23.255,0.046411
HX24,213,1981.897,20,6.681,29.607,23.261,0.092779
HX24,213,1981.897,30,6.657,29.631,23.283,0.139045
HX24,213,1981.897,50,7.64,30.246,23.639,0.229111
HX24,213,1981.897,75,8.774,31.376,24.362,0.327811
HX24,213,1981.897,100,8.586,31.739,24.674,0.413555
HX24,213,1981.897,150,7.182,32.351,25.352,0.563962
HX24,213,1981.897,200,6.316,32.875,25.877,0.683045
HX24,213,1981.897,250,5.889,33.041,26.061,0.786235
HX25,2,1982.319,0,4.062,31.352,24.921,0
HX25,2,1982.319,10,4.032,31.572,25.099,0.030273
HX25,2,1982.319,20,4.118,31.678,25.175,0.058595
HX25,2,1982.319,30,4.104,31.694,25.188,0.086632
HX25,2,1982.319,50,4.143,31.724,25.209,0.143679
HX25,2,1982.319,75,4.084,31.75,25.235,0.212899
HX25,2,1982.319,100,4.073,31.795,25.271,0.281401
HX25,2,1982.319,150,4.04,31.885,25.346,0.416096
HX25,2,1982.319,200,4.174,31.992,25.418,0.547598
HX25,2,1982.319,250,5.175,32.64,25.827,0.666707
HX25,83,1982.369,0,5.991,30.613,24.134,0
HX25,83,1982.369,10,5.013,31.487,24.933,0.03266
HX25,83,1982.369,20,4.632,31.58,25.046,0.062464
HX25,83,1982.369,30,4.479,31.641,25.11,0.09148
HX25,83,1982.369,50,4.394,31.713,25.176,0.148361
HX25,83,1982.369,75,3.992,31.774,25.263,0.217556
HX25,83,1982.369,100,4.042,31.828,25.301,0.285334
HX25,83,1982.369,150,4.125,31.98,25.413,0.417935
HX25,83,1982.369,200,4.742,32.342,25.638,0.543175
HX25,83,1982.369,250,5.066,32.627,25.829,0.65712
HX27,6,1982.442,0,8.6,29.241,22.671,0
HX27,6,1982.442,10,8.06,30.745,23.926,0.045976
HX27,6,1982.442,20,6.6,31.533,24.74,0.082089
HX27,6,1982.442,30,5.71,31.659,24.948,0.113341
HX27,6,1982.442,50,5,31.76,25.108,0.172366
HX27,6,1982.442,75,4.93,31.83,25.17,0.243535
HX27,6,1982.442,100,4.34,31.869,25.263,0.312886
HX27,6,1982.442,150,4.64,32.176,25.476,0.444468
HX27,6,1982.442,200,5.03,32.471,25.667,0.566702
HX27,6,1982.442,250,5.13,32.572,25.736,0.683021
HX30,1,1982.537,0,11.658,28.019,21.285,0
HX30,1,1982.537,10,9.769,30.37,23.424,0.057158
HX30,1,1982.537,20,8.481,31.144,24.224,0.097374
HX30,1,1982.537,30,8.044,31.38,24.472,0.133313
HX30,1,1982.537,50,6.904,31.744,24.912,0.198358
HX30,1,1982.537,75,5.485,31.914,25.218,0.271
HX30,1,1982.537,100,5.528,32.188,25.43,0.337342
HX30,1,1982.537,150,5.33,32.82,25.952,0.455881
HX30,1,1982.537,200,5.39,33.279,26.308,0.550723
HX32,1,1982.625,0,12.386,26.467,19.957,0
HX32,1,1982.625,10,11.19,29.83,22.768,0.063853
HX32,1,1982.625,20,10.052,30.698,23.633,0.109719
HX32,1,1982.625,30,8.336,31.111,24.219,0.148685
HX32,1,1982.625,50,6.244,31.775,25.02,0.215652
HX32,1,1982.625,75,5.189,31.981,25.305,0.285825
HX32,1,1982.625,100,6.074,32.373,25.512,0.350409
HX32,1,1982.625,150,5.628,32.853,25.944,0.466588
HX32,1,1982.625,200,5.529,33.338,26.338,0.55936
HX32,5,1982.629,0,13.224,26.869,20.113,0
HX32,5,1982.629,10,12.097,28.66,21.702,0.069825
HX32,5,1982.629,20,10.031,30.573,23.539,0.120651
HX32,5,1982.629,30,8.291,31.188,24.286,0.160644
HX32,5,1982.629,50,6.17,31.81,25.056,0.22563
HX32,5,1982.629,75,6.186,32.201,25.363,0.294213
HX32,5,1982.629,100,5.805,32.398,25.563,0.357615
HX32,5,1982.629,150,5.529,32.828,25.935,0.472886
HX34,1,1982.687,0,12.133,26.902,20.337,0
HX34,1,1982.687,10,11.728,27.804,21.106,0.069831
HX34,1,1982.687,20,10.779,30.239,23.155,0.127583
HX34,1,1982.687,30,10.14,30.771,23.676,0.17264
HX34,1,1982.687,50,8.295,31.622,24.625,0.247833
HX34,1,1982.687,75,6.991,32.04,25.134,0.323663
HX37,5,1982.860,0,5.957,29.119,22.962,0
HX37,5,1982.860,10,5.957,29.226,23.046,0.048835
HX37,5,1982.860,20,5.979,29.275,23.082,0.09702
HX37,5,1982.860,30,6.514,29.678,23.337,0.14454
HX37,5,1982.860,50,7.739,31.121,24.312,0.227051
HX37,5,1982.860,75,7.596,31.685,24.774,0.311751
HX37,5,1982.860,100,7.234,31.938,25.021,0.388597
HX37,5,1982.860,150,6.351,32.357,25.465,0.524274
HX37,5,1982.860,200,5.781,32.947,25.999,0.63738
HX37,54,1982.868,0,5.956,29.468,23.237,0
HX37,54,1982.868,10,5.948,29.468,23.237,0.046554
HX37,54,1982.868,20,6.235,29.616,23.321,0.092827
HX37,54,1982.868,30,6.292,29.642,23.335,0.138489
HX37,54,1982.868,50,7.181,30.822,24.153,0.222173
HX37,54,1982.868,75,7.521,31.359,24.528,0.311843
HX37,54,1982.868,100,7.639,31.581,24.686,0.395681
HX37,54,1982.868,150,6.283,32.228,25.372,0.543573
HX37,54,1982.868,200,5.8,32.861,25.93,0.662845
HX37,54,1982.868,250,5.718,33.17,26.183,0.760344
HX39,2,1982.962,0,4.645,29.622,23.496,0
HX39,2,1982.962,10,5.147,30.291,23.973,0.042222
HX39,2,1982.962,20,5.628,30.658,24.211,0.080144
HX39,2,1982.962,30,5.779,30.803,24.309,0.117134
HX39,2,1982.962,50,5.916,30.918,24.383,0.188855
HX39,2,1982.962,75,6.093,31.072,24.484,0.277053
HX39,2,1982.962,100,6.232,31.293,24.642,0.361789
HX39,2,1982.962,150,6.723,31.657,24.867,0.522979
HX39,2,1982.962,200,6.941,32.026,25.129,0.672755
HX39,2,1982.962,250,5.91,32.869,25.922,0.802298
HX40,1,1983.113,0,3.78,30.558,24.317,0
HX40,1,1983.113,10,3.807,30.703,24.43,0.035791
HX40,1,1983.113,20,3.826,30.781,24.49,0.070662
HX40,1,1983.113,30,4.453,31.113,24.694,0.104591
HX40,1,1983.113,50,4.416,31.234,24.794,0.169024
HX40,1,1983.113,75,5.014,31.506,24.948,0.24695
HX40,1,1983.113,100,5.139,31.798,25.166,0.319159
HX40,1,1983.113,150,5.363,31.9,25.221,0.458765
HX40,1,1983.113,200,5.729,32.055,25.302,0.596218
HX42,2,1983.249,0,4.428,31.105,24.648,0
HX42,2,1983.249,10,4.396,31.246,24.763,0.032863
HX42,2,1983.249,20,4.37,31.308,24.815,0.064521
HX42,2,1983.249,30,4.398,31.364,24.856,0.095882
HX42,2,1983.249,50,4.598,31.531,24.968,0.157161
HX42,2,1983.249,75,4.723,31.642,25.044,0.231353
HX42,2,1983.249,100,4.927,31.8,25.147,0.30323
HX42,2,1983.249,150,5.471,32.015,25.257,0.442363
HX42,2,1983.249,200,5.727,32.187,25.363,0.576022
HX42,2,1983.249,250,5.959,32.308,25.431,0.707269
HX42,24,1983.262,0,4.488,31.171,24.694,0
HX42,24,1983.262,10,4.529,31.24,24.744,0.032531
HX42,24,1983.262,20,4.589,31.361,24.834,0.064329
HX42,24,1983.262,30,4.681,31.484,24.923,0.095239
HX42,24,1983.262,50,4.762,31.605,25.01,0.155474
HX42,24,1983.262,75,4.882,31.671,25.05,0.229061
HX42,24,1983.262,100,4.896,31.734,25.098,0.301936
HX42,24,1983.262,150,5.3,31.924,25.204,0.444245
HX42,24,1983.262,200,5.565,32.121,25.33,0.580416
HX42,24,1983.262,250,5.909,32.283,25.417,0.712533
HX42,25,1983.262,0,4.478,31.081,24.624,0
HX42,25,1983.262,10,4.494,31.189,24.708,0.032882
HX42,25,1983.262,20,4.563,31.322,24.806,0.064898
HX42,25,1983.262,30,4.666,31.434,24.885,0.096121
HX42,25,1983.262,50,4.704,31.564,24.983,0.156884
HX42,25,1983.262,75,4.88,31.653,25.035,0.230991
HX42,25,1983.262,100,4.83,31.699,25.077,0.304253
HX42,25,1983.262,150,5.046,31.86,25.181,0.44765
HX42,25,1983.262,200,5.561,32.114,25.325,0.584361
HX42,25,1983.262,250,5.914,32.279,25.413,0.716531
HX42,138,1983.270,0,4.736,30.942,24.487,0
HX42,138,1983.270,10,4.537,31.149,24.672,0.034006
HX42,138,1983.270,20,4.54,31.388,24.861,0.066074
HX42,138,1983.270,30,4.501,31.434,24.901,0.096934
HX42,138,1983.270,50,4.673,31.567,24.989,0.1574
HX42,138,1983.270,75,4.851,31.69,25.068,0.231198
HX42,138,1983.270,100,4.945,31.781,25.13,0.303369
HX42,138,1983.270,150,5.407,32.032,25.278,0.443
HX42,138,1983.270,200,5.744,32.19,25.364,0.577038
HX42,138,1983.270,250,5.973,32.316,25.436,0.707997
HX42,180,1983.273,0,4.731,31.033,24.56,0
HX42,180,1983.273,10,4.512,31.108,24.642,0.033776
HX42,180,1983.273,20,4.555,31.377,24.85,0.065612
HX42,180,1983.273,30,4.523,31.47,24.928,0.096397
HX42,180,1983.273,50,4.815,31.613,25.011,0.156306
HX42,180,1983.273,75,4.883,31.703,25.075,0.229919
HX42,180,1983.273,100,4.996,31.798,25.138,0.301974
HX42,180,1983.273,150,5.417,32.008,25.257,0.441648
HX42,180,1983.273,200,5.879,32.252,25.396,0.57483
HX42,180,1983.273,250,5.969,32.31,25.431,0.704906
HX45,2,1983.429,0,9.323,29.691,22.916,0
HX45,2,1983.429,10,7.703,30.94,24.128,0.044901
HX45,2,1983.429,20,7.302,31.091,24.301,0.082063
HX45,2,1983.429,30,7.208,31.231,24.424,0.117846
HX45,2,1983.429,50,7.395,31.578,24.671,0.185727
HX45,2,1983.429,75,6.966,31.884,24.97,0.26473
HX45,2,1983.429,100,5.993,31.912,25.114,0.338444
HX45,2,1983.429,150,6.274,32.488,25.534,0.471504
HX45,2,1983.429,200,5.876,32.858,25.876,0.585973
HX45,2,1983.429,250,5.815,32.962,25.965,0.691767
HX45,100,1983.435,0,8.641,30.567,23.702,0
HX45,100,1983.435,10,7.524,31.096,24.276,0.039515
HX45,100,1983.435,20,7.256,31.232,24.419,0.075367
HX45,100,1983.435,30,7.048,31.339,24.53,0.110203
HX45,100,1983.435,50,6.793,31.594,24.764,0.176312
HX45,100,1983.435,75,6.81,31.843,24.958,0.254222
HX45,100,1983.435,100,6.419,32.055,25.175,0.327114
HX45,100,1983.435,150,6.436,32.42,25.46,0.462017
HX45,100,1983.435,200,5.826,32.854,25.879,0.577959
HX45,100,1983.435,250,5.911,32.968,25.959,0.683339
HX45,175,1983.443,0,10.599,29.029,22.198,0
HX45,175,1983.443,10,9.41,30.444,23.49,0.047496
HX45,175,1983.443,20,7.702,31.195,24.329,0.08741
HX45,175,1983.443,30,7.569,31.45,24.548,0.122288
HX45,175,1983.443,50,7.396,31.732,24.793,0.188011
HX45,175,1983.443,75,6.424,31.783,24.96,0.265893
HX45,175,1983.443,100,5.825,31.854,25.089,0.339883
HX45,175,1983.443,150,6.03,32.517,25.587,0.47279
HX45,175,1983.443,200,5.847,32.909,25.919,0.585158
HX45,175,1983.443,250,5.809,32.982,25.982,0.689779
HX51,2,1983.684,0,12.72,25.469,19.074,0
HX51,2,1983.684,10,12.716,25.469,19.074,0.086493
HX51,2,1983.684,20,13.465,28.074,20.946,0.16817
HX51,2,1983.684,30,13.143,30.45,22.844,0.226092
HX51,2,1983.684,50,11.531,31.4,23.88,0.316501
HX51,2,1983.684,75,7.843,31.766,24.757,0.405701
HX51,2,1983.684,100,7.181,32.033,25.059,0.48224
HX51,2,1983.684,150,6.585,32.381,25.41,0.620875
HX51,2,1983.684,200,6.134,32.698,25.718,0.744488
HX51,2,1983.684,250,5.99,32.938,25.925,0.854388
HX51,49,1983.689,0,12.551,25.323,18.991,0
HX51,49,1983.689,10,12.965,25.969,19.416,0.085241
HX51,49,1983.689,20,13.442,29.296,21.895,0.156584
HX51,49,1983.689,30,12.08,30.45,23.044,0.20949
HX51,49,1983.689,50,9.432,31.492,24.306,0.29286
HX51,49,1983.689,75,7.946,31.768,24.745,0.378282
HX51,49,1983.689,100,7.095,32.028,25.066,0.454678
HX51,49,1983.689,150,6.635,32.375,25.4,0.593349
HX51,49,1983.689,200,6.058,32.736,25.757,0.717091
HX51,49,1983.689,250,6.012,32.923,25.91,0.826678
HX51,50,1983.690,0,13.196,25.492,19.005,0
HX51,50,1983.690,10,12.775,25.593,19.16,0.086205
HX51,50,1983.690,20,13.541,28.665,21.388,0.161976
HX51,50,1983.690,30,12.534,30.197,22.764,0.220131
HX51,50,1983.690,50,9.105,31.202,24.13,0.308754
HX51,50,1983.690,75,7.973,31.805,24.769,0.394831
HX51,50,1983.690,100,7.003,32.077,25.117,0.470114
HX51,50,1983.690,150,6.622,32.383,25.408,0.607709
HX51,50,1983.690,200,6.202,32.713,25.721,0.731539
HX51,50,1983.690,250,6.023,32.924,25.91,0.841859
HX51,109,1983.693,0,13.348,26.383,19.664,0
